31381 0 0 1 23 25 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 23 9 0 0 0 0 0 0
31382 0 0 0 51 119 0 0 0 0 0 0 0.952 0 0 0 0 0 0 0 0 0 0 0 51 23 0.024 0.024 0 0 0 0
31386 0 0.0952 0 5 20 0 0.7619 0.0714 0 0 0 0 0 0 0 0 0.0714 0 0 1 0 0 0 5 6 0 0 0 0 0 0
31388 0 0 0 1 1 0.875 0 0 0 0 0 0 0.125 1 0 0 0 0 0 0 0 0 0 1 4 0 0 0 0 0 0
31392 0 0 0 13 254 0 0.1163 0.1395 0.0233 0 0.093 0 0 0 0 0 0.6279 0 0 1 0 0 0 14 28 0 0 0 0 0 0
31395 0 0 0 2 3 0.8333 0 0 0 0 0 0 0.0833 1 0 0 0 0.0833 0 0 0 0 0 3 3 0 0 0 0 0 0
31396 0 0 0.9655 11 110 0 0 0 0 0 0 0 0.0115 1 0.023 0 0 0 0 0 0 0 0 12 23 0 0 0 0 0 0
31399 0 0 0.1053 2 0 0 0 0 0 0 0 0 0.8947 1 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0
31405 0 0.4 0 2 6 0 0.1333 0 0.1333 0 0 0 0 0 0 0 0 0.2 0 1 0 0 0 2 4 0.1333 0 0 0 0 0
31410 0 0.3785 0 6 32 0 0.0946 0.0852 0.1893 0 0.2524 0 0 0 0 0 0 0 0 1 0 0 0 6 10 0 0 0 0 0 0
31416 0 0.0146 0 10 523 0.0194 0.0583 0 0.1068 0 0.0194 0 0.0291 1 0.0291 0 0 0.4417 0 0 0 0 0 11 24 0.165 0.1165 0 0 0 0
31420 0 0 0 2 2 0 0 0 0.875 0 0 0 0.125 0 0 0 0 0 0 1 0 0 0 2 3 0 0 0 0 0 0
31429 0 0 0.96 9 25 0 0 0 0 0 0 0 0 1 0.04 0 0 0 0 0 0 0 0 10 13 0 0 0 0 0 0
31430 0 0.2143 0 3 5 0 0.1429 0 0.4286 0 0.2143 0 0 0 0 0 0 0 0 1 0 0 0 3 4 0 0 0 0 0 0
31431 0 0.8 0 2 2 0 0 0.2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 3 0 0 0 0 0 0
31432 0 0 0.44 8 112 0 0 0 0 0 0 0 0.08 1 0 0 0 0 0 0 0 0.48 0 9 13 0 0 0 0 0 0
31434 0 0 0 5 25 0.625 0 0 0 0 0 0 0 1 0.125 0 0 0 0 0 0 0 0 5 5 0 0 0 0 0 0
31436 0 0.0912 0 9 27 0 0.6231 0.1915 0.0228 0 0.041 0.0304 0 0 0 0 0 0 0 1 0 0 0 9 18 0 0 0 0 0 0
31445 0 0 0.1667 2 3 0 0 0 0 0 0 0 0.8333 1 0 0 0 0 0 0 0 0 0 3 3 0 0 0 0 1 0
31447 0 0 0.8889 7 14 0 0 0 0 0 0 0 0.0556 1 0.0556 0 0 0 0 0 0 0 0 7 10 0 0 0 0 0 0
31448 0 0 0 17 69 0 0.0175 0 0.0263 0 0.0526 0.7368 0.0263 0 0 0 0 0 0 1 0 0 0 18 23 0.0351 0.0526 0 0 0 0
31451 0 0 0.4706 26 61 0 0 0 0 0 0 0 0.0784 1 0 0 0.0392 0 0.1569 0 0 0 0 27 15 0 0 0 0 0 0
31455 0 0 0.561 5 25 0.0488 0 0 0 0 0 0 0.1951 1 0.0488 0 0 0 0 0 0 0 0 5 11 0 0 0 0 0 0
31456 0 0 0 4 28 0 0 0 0.9091 0 0 0 0.0909 0 0 0 0 0 0 1 0 0 0 5 7 0 0 0 0 0 0
31458 0 0 1 4 3 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 4 5 0 0 0 0 0 0
31460 0 0.0886 0 14 70 0 0.8671 0.019 0 0 0.0253 0 0 0 0 0 0 0 0 0 0 0 0 14 19 0 0 0 0 0 0
31465 0 0.0952 0 2 7 0 0.2857 0 0 0 0 0 0.0952 0 0.0952 0 0 0.0952 0 1 0 0 0 2 8 0 0.3333 0 0 0 0
31470 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
31474 0 0.0612 0 2 24 0 0.102 0 0.3878 0 0.0408 0 0.0408 0 0 0 0 0.3673 0 1 0 0 0 3 18 0 0 0 0 0 0
31482 0 0 0.0297 28 90 0.0396 0.0891 0 0 0 0.0297 0 0.6337 0 0.1782 0 0 0 0 0 0 0 0 29 13 0 0 0 0 0 0
31483 0 0.0351 0 24 22 0 0.5895 0 0.1228 0 0 0 0 0 0 0 0 0.2421 0 0 0 0 0 24 34 0.0105 0 0 0 0 0
31485 0 0 0 5 3 0 0.1 0.7 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 5 6 0 0 0 0 0 0
31503 0 0 0.8947 13 51 0 0 0 0 0 0 0 0.1053 1 0 0 0 0 0 0 0 0 0 13 11 0 0 0 0 0 0
31509 0 0 0 1 2 0 0 0 0.5 0 0 0 0 0 0 0 0 0.5 0 1 0 0 0 2 1 0 0 0 0 0 0
31512 0 0.0443 0 17 51 0 0.7386 0.0399 0 0 0.1773 0 0 0 0 0 0 0 0 1 0 0 0 17 21 0 0 0 0 0 0
31514 0 0.0594 0 9 169 0.0198 0.4059 0 0.2277 0 0 0 0.0594 1 0.0297 0 0 0.1386 0.0594 0 0 0 0 10 28 0 0 0 0 0 0
31518 0 0 0 4 0 0 0.4444 0.1111 0 0 0 0 0 0 0 0 0 0 0.4444 0 0 0 0 0 5 0 0 0 0 0 0
31526 0 0 0 3 11 0 0.2 0.4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4 0 0 0 0 0 0
31529 0 0.1449 0 4 1 0 0.087 0.4638 0.0435 0 0.1739 0 0 0 0 0 0.087 0 0 1 0 0 0 3 10 0 0 0 0 0 0
31531 0 0 0.2812 2 4 0 0 0 0 0 0 0 0.4375 1 0.2812 0 0 0 0 0 0 0 0 2 7 0 0 0 0 0 0
31534 0 0 0 4 20 0 0.1569 0 0.0392 0 0 0.3529 0.0392 0 0.1176 0 0 0.0588 0 1 0 0 0 4 12 0 0.2353 0 0 0 0
31536 0 0 0.254 2 0 0.0423 0 0 0 0 0 0 0.0159 1 0.6561 0 0 0 0 0 0 0.0317 0 0 4 0 0 0 0 0 0
31538 0 0 0.375 3 6 0.0833 0 0 0 0 0 0 0.1667 1 0.25 0 0 0 0 0 0 0 0 4 6 0 0 0 0 0 0
31545 0 0 0 8 9 0 0 0 0.7 0 0.3 0 0 0 0 0 0 0 0 1 0 0 0 7 3 0 0 0 0 0 0
31548 0 0 0 2 1 0 0.5 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0 0 0 0 0 0
31554 0 0 0.9412 10 30 0 0 0 0 0 0 0 0.0588 1 0 0 0 0 0 0 0 0 0 10 9 0 0 0 0 1 0
31564 0 0 1 3 3 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 4 5 0 0 0 0 0 0
31571 0 0 0 3 7 0.6923 0 0 0 0 0 0.0769 0 0 0 0 0 0 0 0 0 0 0 3 11 0 0.2308 1 0 0 0
31573 0 0 0 8 55 0.144 0 0 0 0 0 0 0.12 0 0.224 0 0 0.128 0 0 0 0.048 0 9 14 0 0.336 1 0 0 0
31576 0 0.0313 0 19 28 0 0.75 0.0469 0 0 0.0938 0 0 0 0 0 0 0 0 0 0 0 0 19 12 0.0547 0 1 0 0 0
31583 0 0 0 5 29 0 0.3333 0.0667 0 0 0.0667 0.4 0 0 0 0 0.1333 0 0 0 0 0 0 6 6 0 0 1 0 0 0
31586 0 0 0 2 0 0.875 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0.125 1 0 0 0
31590 0 0 0.94 26 274 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 27 18 0 0 0 0 0 0
31593 0 0 0 8 24 0.2286 0 0 0 0 0 0 0 0 0 0 0 0 0.1286 0 0 0 0 8 9 0 0.0857 1 0.5571 0 0
31598 0 0.0146 0 10 523 0.0194 0.0583 0 0.1068 0 0.0194 0 0.0291 0 0.0291 0 0 0.4417 0 0 0 0 0 11 24 0.165 0.1165 1 0 0 0
31601 0 0.0227 0 22 33 0 0.0682 0 0 0 0.7045 0 0 0 0 0 0 0 0 0 0 0 0 22 25 0.2045 0 1 0 0 0
31606 0 0 0 11 13 0 0 0.0833 0 0 0 0 0 0.3333 0 0 0.9167 0 0 0 0 0 0.3333 11 14 0 0 0 0 0 0
31609 0 0 0.0968 11 63 0.5323 0 0 0 0 0 0 0.0323 0 0 0 0 0 0 0 0 0 0 10 15 0.0968 0.2419 1 0 0 0
31611 0 0 0 4 32 0 0 0.1667 0 0.3333 0 0 0 0 0 0 0 0 0 0 0 0 0 5 4 0.1667 0 1 0 0 0
31615 0 0 0.0093 18 251 0.9252 0 0.028 0 0 0 0 0.028 0 0 0 0 0 0 0 0 0 0 19 38 0 0.0093 1 0 0 0
31616 0 0 0.4 10 58 0 0.32 0.06 0 0 0 0 0.12 0 0 0 0.06 0 0 0 0 0 1 11 14 0 0 0 0 0 0
31622 0 0 0.1053 4 13 0 0.1579 0.1579 0.1053 0 0 0 0 0.5 0 0 0.4737 0 0 0 0 0 0.5 4 4 0 0 0 0 1 0
31627 0 0 0 7 10 0 0.8182 0 0 0 0 0.0909 0 0 0 0 0 0 0 0 0 0 0 8 6 0.0909 0 1 0 0 0
31628 0 0 0 7 1 0 0 0.125 0 0 0 0.75 0 0 0 0 0 0 0 0 0 0 0 7 5 0 0.125 1 0 0 0
31631 0 0 0 4 5 0 0 0 0 0 0 0.4286 0 0 0 0 0 0 0.2857 0 0 0 0 5 4 0 0.2857 1 0 0 0
31642 0 0.0256 0 22 119 0.0512 0.4949 0.0614 0 0 0.0171 0 0 0 0 0 0.0256 0.0683 0 0 0 0 0 23 25 0.1536 0 1 0 0 0
31652 0 0 0.8947 3 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0.1053 0 0 0 0 3 10 0 0 0 0 1 0
31657 0 0 0 6 19 0 0 0 0 0 0 0 0 0.3333 0 0 1 0 0 0 0 0 0.3333 6 4 0 0 0 0 0 0
31660 0 0 0.9412 10 30 0 0 0 0 0 0 0 0.0588 1 0 0 0 0 0 0 0 0 0 10 9 0 0 0 0 1 0
31661 0 0 0 41 272 0 0.0732 0.1159 0 0.0366 0 0 0 0.5 0 0 0.311 0 0.0244 0 0 0 0 41 22 0 0 0 0.0366 0 0
31667 0 0 0.9524 3 23 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0 0 0 0 0 3 12 0 0 0 0 0 0
31669 0 0 0 9 72 0 0 0 0 0.8182 0 0 0 0 0 0 0 0 0 0 0 0 0 10 8 0 0 0 0.1818 1 0
31671 0 0 0.9514 16 178 0 0 0 0 0 0 0 0 0 0 0 0 0 0.015 0 0 0 1 17 23 0 0.0112 0 0 1 0
31680 0 0 0.8 3 4 0 0 0 0 0 0 0 0 1 0 0 0 0 0.2 0 0 0 0 3 3 0 0 0 0 1 0
31686 0 0.0612 0 2 24 0 0.102 0 0.3878 0 0.0408 0 0.0408 0 0 0 0 0.3673 0 1 0 0 0 3 18 0 0 0 0 0 0
31702 0 0 0 23 11 0 0 0 0.375 0 0.125 0.5 0 0 0 0 0 0 0 1 0 0 0 23 11 0 0 0 0 0 0
31703 0 0.0227 0 22 33 0 0.0682 0 0 0 0.7045 0 0 0 0 0 0 0 0 1 0 0 0 22 25 0.2045 0 0 0 0 0
31705 0 0.0923 0 3 10 0 0.5077 0.0923 0.1846 0 0 0 0 0 0 0 0 0 0 1 0 0 0 4 11 0.0308 0.0923 0 0 0 0
31709 0 0.191 0 14 71 0 0.4045 0.0337 0.0449 0 0.2865 0 0 0 0 0 0 0.0393 0 1 0 0 0 15 22 0 0 0 0 0 0
31711 0 0.0645 0 3 1 0.129 0.3871 0 0.2903 0.0323 0.0323 0 0 0 0 0 0 0.0645 0 1 0 0 0 2 9 0 0 0 0 0 0
31722 0 0.1449 0 4 1 0 0.087 0.4638 0.0435 0 0.1739 0 0 0 0 0 0.087 0 0 1 0 0 0 3 10 0 0 0 0 0 0
31740 0 0.0909 0 5 2 0 0 0 0.0909 0 0.8182 0 0 0 0 0 0 0 0 1 0 0 0 5 4 0 0 0 0 0 0
31742 0 0 0 9 28 0 0.4115 0.3378 0 0 0.0921 0.0205 0.0154 0 0 0 0 0.0614 0 1 0 0 0 9 22 0 0 0 0 0 0
31748 0 0.2174 0 2 3 0 0.5362 0 0.0725 0 0 0 0 0 0 0 0 0.029 0 1 0 0 0 2 11 0 0 0 0 0 0
31751 0 0 0.037 2 11 0.0247 0 0 0.0741 0 0 0.6173 0 0 0 0 0 0 0 1 0 0.037 0 2 18 0 0.1728 0 0 0 0
31754 0 0.2333 0 3 11 0 0.4667 0 0 0 0 0 0 0 0 0 0 0.3 0 1 0 0 0 2 9 0 0 0 0 0 0
31758 0 0 0.046 9 100 0 0 0 0.6288 0 0 0 0.1564 0 0 0 0 0.046 0 1 0 0.1227 0 10 17 0 0 0 0 0 0
31759 0 0.0651 0.1954 6 56 0 0.1466 0 0.1954 0 0 0 0.2443 0 0.0391 0 0 0.0489 0 1 0 0.0651 0 7 10 0 0 0 0 0 0
31760 0 0.4 0 2 6 0 0.1333 0 0.1333 0 0 0 0 0 0 0 0 0.2 0 1 0 0 0 2 4 0.1333 0 0 0 0 0
31762 0 0 0 31 108 0 0 0 0 0.3095 0 0.0238 0 0 0 0 0 0 0.0238 0 0 0 0 32 27 0 0.0238 0 0.5952 1 0
31766 0 0 0 6 16 0 0.3182 0.5682 0 0 0.0682 0 0 0 0 0 0.0455 0 0 0 1 0 0 6 10 0 0 0 0 0 0
31779 0 0.0886 0 14 70 0 0.8671 0.019 0 0 0.0253 0 0 0 0 0 0 0 0 0 1 0 0 14 19 0 0 0 0 0 0
31780 0 0.0229 0.0229 7 55 0 0.1832 0.0687 0.0229 0 0 0.0458 0 0 0 0 0 0 0 1 0 0 0 8 27 0 0.5878 0 0 0 0
31783 0 0 0 2 3 0 0.1026 0 0.0769 0 0.7179 0.1026 0 0 0 0 0 0 0 1 0 0 0 3 4 0 0 0 0 0 0
31789 0 0 0.0314 20 161 0.6204 0 0 0 0 0 0 0.1963 0 0 0 0 0.0105 0 1 0 0 0 20 54 0 0 0 0 0 0
31790 0 0.0267 0.0667 8 34 0 0.1422 0.0667 0.0667 0 0.3333 0 0.0444 0 0 0 0.12 0.1333 0 0 1 0 0 8 11 0 0 0 0 0 0
31795 0 0.2308 0 4 14 0 0.1538 0 0.4615 0 0.1538 0 0 0 0 0 0 0 0 1 0 0 0 5 4 0 0 0 0 0 0
31803 0 0 0 1 0 0.6667 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0.3333 0 0 1 0
31813 0 0 0 2 8 0.1429 0 0 0.1429 0 0 0 0 0 0 0 0 0 0 1 0 0 0 3 6 0 0.7143 0 0 0 0
31815 0 0 0.6479 11 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0.169 0 0 0 0 12 10 0 0 0 0.0423 1 0
31834 0 0 0 20 74 0 0.48 0.1657 0 0 0 0 0 0.5 0 0 0 0 0 0 0 0 0 21 43 0.2857 0.0686 0 0 0 0
31836 0 0 0.8667 6 45 0 0 0 0 0 0 0 0.1333 1 0 0 0 0 0 0 0 0 0 6 8 0 0 0 0 1 0
31837 0 0 0.6667 5 5 0 0 0 0 0 0 0 0.3333 1 0 0 0 0 0 0 0 0 0 6 9 0 0 0 0 1 0
31839 0 0 0 7 58 0.1724 0 0 0 0 0 0.2069 0 1 0 0 0 0 0 0 0 0 0 8 12 0 0.6207 0 0 1 0
31853 0 0 0 23 67 0 0 0 0 0 0 0.0256 0 0 0 0 0 0 0.3333 0 0 0 0 24 22 0 0 0 0.2564 0 0
31855 0 0.1429 0.1714 4 2 0.0571 0.0571 0 0 0 0.3429 0.0571 0 0 0 0 0 0 0 1 0 0 0 2 7 0.1714 0 0 0 0 0
31861 0 0 0 4 5 0 0.0833 0 0 0 0 0.9167 0 0.5 0 0 0 0 0 0 0 0 0 4 7 0 0 0 0 0 0
31864 0 0 0 2 0 0 0 0 0 0.8 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 3 0 0 0 0 0 0
31866 0 0.0952 0 2 7 0 0.2857 0 0 0 0 0 0.0952 0 0.0952 0 0 0.0952 0 1 0 0 0 2 8 0 0.3333 0 0 0 0
31869 0 0 0.1341 9 50 0 0.2073 0.3049 0 0 0 0 0.1159 1 0 0 0.0366 0.1098 0 0 0 0.0183 0 10 21 0 0 0 0 1 0
31873 0 0 0 10 3 0 0 0 0 0.1875 0 0 0.125 1 0 0 0.125 0 0 0 0 0 0 10 4 0 0 0 0.5625 1 0
31879 0 0 0.5 15 53 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0.3409 0 0 0 0 15 20 0 0 0 0 0 0
31881 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0
31890 0 0 0 5 13 0.4286 0 0 0 0 0 0.5714 0 1 0 0 0 0 0 0 0 0 0 6 5 0 0 0 0 1 1
31893 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0
31897 0 0.0417 0 5 33 0.5 0.125 0 0 0 0 0 0.3333 1 0 0 0 0 0 0 0 0 0 6 7 0 0 0 0 1 0
31902 0 0 0 4 26 0 0 0 0 0 0 0 0 1 0.5 0 0 0.25 0 0 0 0 0 5 3 0.25 0 0 0 1 0
31906 0 0 0 5 0 1 0 0 0 0 0 0 0 0.5 0 0 0 0 0 0 0 0 0.5 0 3 0 0 0 0 1 0
31911 0 0 0.5854 3 21 0 0 0 0 0 0 0 0.2683 0.5 0 0 0 0 0 0 0 0 0.5 3 8 0 0 0 0 1 0
31917 0 0 0.3333 4 12 0 0 0 0 0 0 0 0.0556 1 0.0556 0 0 0 0 0 0 0 0 4 4 0 0 0 0 1 0
31920 0 0 0 1 0 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0 0 0 0 0.5 0 3 0 0 0 0 1 0
31925 0 0 0.2419 11 68 0.0323 0 0 0 0 0 0.3871 0 0.5 0 0 0 0 0 0 0 0 0.5 12 14 0 0.3387 0 0 1 0
31930 0 0 1 10 3 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 10 10 0 0 0 0 1 0
31935 0 0 0 2 0 0 0 0.25 0 0 0 0 0 0 0 0 0.25 0.5 0 1 0 0 0 0 2 0 0 0 0 0 0
31937 0 0.1053 0 18 17 0 0.0395 0 0.8158 0 0 0 0 0 0 0 0 0.0395 0 1 0 0 0 18 15 0 0 0 0 0 0
31940 0 0.125 0 7 20 0 0.875 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 7 7 0 0 0 0 0 0
31944 0 0.0351 0 24 22 0 0.5895 0 0.1228 0 0 0 0 0 0 0 0 0.2421 0 1 0 0 0 24 34 0.0105 0 0 0 0 0
31945 0 0 0 12 33 0.1224 0.4898 0 0.0408 0 0 0 0 0 0 0 0 0.3061 0 1 0 0 0 12 12 0.0408 0 0 0 0 0
31955 0 0.0909 0 5 2 0 0 0 0.0909 0 0.8182 0 0 0 0 0 0 0 0 1 0 0 0 5 4 0 0 0 0 0 0
31965 0 0 0.2 19 4 0 0.6 0 0 0 0 0 0 1 0 0 0 0 0.2 0 0 0 0 18 3 0 0 0 0 1 0
31966 0 0.09 0 6 71 0 0.64 0 0 0 0.12 0 0 0 0 0 0 0 0 1 0 0 0 6 13 0.15 0 0 0 1 0
31970 0 0 0 1 0 0.5 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0.5 1 0
31979 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0
31980 0 0.0189 0 12 24 0 0.8208 0 0 0 0.0189 0 0 0 0 0 0 0 0 1 0 0 0 13 22 0.1415 0 0 0 1 0
31999 0 0 0.85 15 88 0 0 0 0 0 0 0 0.1 0.5 0 0.05 0 0 0 0 0 0 0 16 13 0 0 0.5 0 0 0
32010 0 0 1 20 65 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0 0 0 0 0 21 21 0 0 0.5 0 0 0
32021 0 0 0.875 8 347 0.0192 0 0 0 0 0 0 0.0192 0.5 0 0 0 0 0 0.5 0 0 0 9 26 0 0 0 0 1 0
32031 0 0.0952 0 7 111 0 0.0119 0 0.7143 0 0.1429 0 0.0119 0 0 0 0 0.0119 0 1 0 0.0119 0 8 81 0 0 0 0 0 0
32041 0 0 0 5 27 0 0.0833 0 0 0 0 0 0 0 0 0 0.9167 0 0 0 0 0 0 6 12 0 0 0 0 0 0
32042 0 0 0 1 0 0 0.6667 0 0 0 0.3333 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0
32048 0 0 0 9 22 0.0649 0.0649 0.0909 0 0 0.7143 0 0 0 0 0 0.0649 0 0 0 0 0 0 9 9 0 0 0 0 0 0
32051 0 0 0 6 11 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 6 11 0 0 0 0 0 0
32056 0 0 1 3 16 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 3 5 0 0 0 0 0 0
32062 0 0 0 11 48 0.0261 0.0174 0 0 0 0 0.7043 0 0 0 0 0 0.0174 0 1 0 0 0 11 22 0.2087 0.0261 0 0 0 0
32082 0 0 0.3333 13 28 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0 0 0 0 0.5 13 3 0 0 0 0 0 0
32092 0 0 0.2857 18 47 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0 0 0 0 18 17 0 0 0 0.0714 1 0
32093 0 0 0.6689 10 93 0.0397 0.0132 0 0 0 0 0 0.0993 0.5 0.1192 0 0 0 0 0 0 0.0199 0.5 10 31 0 0 0 0 0 0
32094 0 0 0.1429 2 2 0.2857 0 0 0 0 0 0 0.5714 0.5 0 0 0 0 0 0 0 0 0.5 3 6 0 0 0 0 0 0
32095 0 0 0 1 6 0.5 0 0 0 0 0 0 0.5 0.5 0 0 0 0 0 0 0 0 0.5 2 1 0 0 0 0 0 0
32099 0 0 1 8 19 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0 0 0 0 0.5 7 12 0 0 0 0 0 0
32116 0 0.0833 0 6 5 0 0.8333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 6 0 0 0 0.0833 1 0
32121 0 0 0.9474 3 3 0 0 0 0 0 0 0 0.0263 0.5 0 0 0 0 0 0 0 0 0.5 3 10 0 0 0 0 0 0
32122 0 0 0 4 20 0.2857 0 0 0.1071 0 0 0 0.0714 0 0 0 0 0 0 1 0 0 0 4 6 0 0.5357 0 0 1 0
32124 0 0 0 9 72 0 0 0 0 0.8182 0 0 0 0 0 0 0 0 0 0 0 0 0 10 8 0 0 0 0.1818 1 0
32136 0 0 0.0556 8 5 0 0.0833 0.7778 0 0 0 0 0 0.5 0 0 0.0833 0 0 0 0 0 0.5 9 9 0 0 0 0 0 0
32141 0 0.1176 0 2 2 0.3529 0 0 0.1176 0 0 0 0 0.5 0 0 0 0 0 0 0 0 0.5 2 4 0 0.1176 0 0 0 0
32144 0 0.0268 0 10 18 0 0.4018 0.1786 0 0 0.1875 0 0 0 0 0 0.1786 0 0 0 0 0 0 10 25 0 0 0 0.0268 1 0
32148 0 0 0.0556 10 376 0.5694 0.0972 0 0.0324 0 0 0 0.0972 0.5 0 0 0 0.1019 0 0 0 0.0278 0.5 10 34 0 0 0 0 0 0
32149 0 0.0443 0 17 51 0 0.7386 0.0399 0 0 0.1773 0 0 0 0 0 0 0 0 1 0 0 0 17 21 0 0 0 0 0 0
32150 0 0 0 6 12 0.5 0 0 0 0 0.3333 0 0.1667 1 0 0 0 0 0 0 0 0 0 6 2 0 0 0 0 1 0
32154 0 0 0.1429 8 64 0.2857 0 0 0 0 0 0 0.1429 1 0.0857 0 0 0 0 0 0 0 0 9 11 0 0 0 0 1 0
32155 0 0 0.9375 4 28 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0.0625 0 0 0 0 4 8 0 0 0 0 1 0
32162 0 0 0.5 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0 0 0.5 2 3 0 0 0 0 0 0
32164 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0
32165 0 0 0.25 3 22 0 0 0 0 0 0 0.5 0 0.5 0 0 0 0 0 0 0 0 0 4 3 0 0.25 0 0 1 0
32166 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0 2 0 0 0 0.5 1 0
32172 0 0.1724 0 17 28 0 0.2069 0.2414 0 0 0.3793 0 0 0 0 0 0 0 0 0 0 0 0 17 17 0 0 0 0 1 0
32174 0 0 1 1 0 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0
32176 0 0 0.8 10 60 0 0 0 0 0 0 0 0 0.5 0.0545 0 0 0 0.0545 0 0 0 0 11 13 0 0 0 0 1 0
32178 0 0 0 5 70 0 0 0.08 0 0.68 0 0 0 0 0 0 0 0 0 0 0 0 0 6 7 0 0 0 0.24 1 0
32181 0 0 0 3 3 0 0.0667 0 0 0 0.9333 0 0 0.3333 0 0 0 0 0 0.3333 0 0 0 3 8 0 0 0 0 0 0
32188 0 0 1 2 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 3 0 0 0 0 0 0
32202 0 0 0.96 9 25 0 0 0 0 0 0 0 0 0.3333 0.04 0 0 0 0 0.3333 0 0 0 10 13 0 0 0 0 0 0
32206 0 0.283 0 1 1 0 0.0943 0 0.1415 0 0.283 0 0 0.3333 0 0 0 0.0566 0 0.3333 0 0 0 1 6 0.1415 0 0 0 0 0
32212 0 0 0 3 0 0 0.3333 0.6667 0 0 0 0 0 0.3333 0 0 0 0 0 0.3333 0 0 0 0 3 0 0 0 0 0 0
32217 0 0 1 1 0 0 0 0 0 0 0 0 0 0.3333 0 0 0 0 0 0.3333 0 0 0 0 1 0 0 0 0 0 0
32223 0 0 0 5 1 0 0.5 0 0 0 0 0.5 0 0.3333 0 0 0 0 0 0.3333 0 0 0 3 2 0 0 0 0 0 0
32226 0 0.0923 0 3 10 0 0.5077 0.0923 0.1846 0 0 0 0 0.3333 0 0 0 0 0 0.3333 0 0 0 4 11 0.0308 0.0923 0 0 0 0
32233 0 0 0 4 14 0.5333 0.1333 0 0.1333 0 0 0 0.0667 0.3333 0 0 0 0.1333 0 0.3333 0 0 0 4 7 0 0 0 0 0 0
32240 0 0.0313 0 19 28 0 0.75 0.0469 0 0 0.0938 0 0 0.3333 0 0 0 0 0 0.3333 0 0 0 19 12 0.0547 0 0 0 0 0
32245 0 0 0 2 1 0 0 0 0.5 0 0.5 0 0 0.3333 0 0 0 0 0 0.3333 0 0 0 1 2 0 0 0 0 0 0
32249 0 0 0 23 11 0 0 0 0.375 0 0.125 0.5 0 0.3333 0 0 0 0 0 0.3333 0 0 0 23 11 0 0 0 0 0 0
32255 0 0.1353 0 8 42 0.0301 0.1203 0 0.1203 0 0.5639 0 0.0301 0.3333 0 0 0 0 0 0.3333 0 0 0 8 15 0 0 0 0 0 0
32257 0 0 0 6 11 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 6 11 0 0 0 0 0 0
32262 0 0 1 4 3 0 0 0 0 0 0 0 0 0.3333 0 0 0 0 0 0.3333 0 0 0 4 5 0 0 0 0 0 0
